match_id,date,gender,competition,competition_id,stage,team_a,team_b,team_a_score,team_b_score,sets_a,sets_b,winner,venue,country_host,neutral,source,source_match_id,tournament_no,no_in_tournament
fivb_vis:1770,2008-08-09,women,Olympic Games,OG_WOMEN,other,ITA,RUS,92,84,3,1,team_a,Beijing Institute of Technology Gym.,,True,fivb_vis,1770,,
fivb_vis:1771,2008-08-09,women,Olympic Games,OG_WOMEN,other,SRB,KAZ,98,84,3,1,team_a,Beijing Institute of Technology Gym.,,True,fivb_vis,1771,,
fivb_vis:1772,2008-08-09,women,Olympic Games,OG_WOMEN,other,DZA,BRA,32,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1772,,
fivb_vis:1773,2008-08-09,women,Olympic Games,OG_WOMEN,other,POL,CUB,79,96,1,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1773,,
fivb_vis:1774,2008-08-09,women,Olympic Games,OG_WOMEN,other,VEN,CHN,44,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1774,,
fivb_vis:1775,2008-08-09,women,Olympic Games,OG_WOMEN,other,JPN,USA,85,95,1,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1775,,
fivb_vis:1776,2008-08-11,women,Olympic Games,OG_WOMEN,other,DZA,SRB,40,75,0,3,team_b,Beijing Institute of Technology Gym.,,True,fivb_vis,1776,,
fivb_vis:1777,2008-08-11,women,Olympic Games,OG_WOMEN,other,KAZ,ITA,55,75,0,3,team_b,Beijing Institute of Technology Gym.,,True,fivb_vis,1777,,
fivb_vis:1778,2008-08-11,women,Olympic Games,OG_WOMEN,other,USA,CUB,56,76,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1778,,
fivb_vis:1779,2008-08-11,women,Olympic Games,OG_WOMEN,other,BRA,RUS,75,44,3,0,team_a,Capital Indoor Stadium,,True,fivb_vis,1779,,
fivb_vis:1780,2008-08-11,women,Olympic Games,OG_WOMEN,other,CHN,POL,97,82,3,1,team_a,Capital Indoor Stadium,,True,fivb_vis,1780,,
fivb_vis:1781,2008-08-11,women,Olympic Games,OG_WOMEN,other,JPN,VEN,75,41,3,0,team_a,Capital Indoor Stadium,,True,fivb_vis,1781,,
fivb_vis:1782,2008-08-13,women,Olympic Games,OG_WOMEN,other,ITA,DZA,75,39,3,0,team_a,Beijing Institute of Technology Gym.,,True,fivb_vis,1782,,
fivb_vis:1783,2008-08-13,women,Olympic Games,OG_WOMEN,other,VEN,USA,74,95,1,3,team_b,Beijing Institute of Technology Gym.,,True,fivb_vis,1783,,
fivb_vis:1784,2008-08-13,women,Olympic Games,OG_WOMEN,other,RUS,KAZ,75,48,3,0,team_a,Capital Indoor Stadium,,True,fivb_vis,1784,,
fivb_vis:1785,2008-08-13,women,Olympic Games,OG_WOMEN,other,SRB,BRA,51,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1785,,
fivb_vis:1786,2008-08-13,women,Olympic Games,OG_WOMEN,other,CUB,CHN,104,116,3,2,team_a,Capital Indoor Stadium,,True,fivb_vis,1786,,
fivb_vis:1787,2008-08-13,women,Olympic Games,OG_WOMEN,other,POL,JPN,102,106,2,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1787,,
fivb_vis:1788,2008-08-15,women,Olympic Games,OG_WOMEN,other,DZA,RUS,40,75,0,3,team_b,Beijing Institute of Technology Gym.,,True,fivb_vis,1788,,
fivb_vis:1789,2008-08-15,women,Olympic Games,OG_WOMEN,other,BRA,KAZ,77,44,3,0,team_a,Beijing Institute of Technology Gym.,,True,fivb_vis,1789,,
fivb_vis:1790,2008-08-15,women,Olympic Games,OG_WOMEN,other,VEN,POL,44,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1790,,
fivb_vis:1791,2008-08-15,women,Olympic Games,OG_WOMEN,other,SRB,ITA,62,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1791,,
fivb_vis:1792,2008-08-15,women,Olympic Games,OG_WOMEN,other,USA,CHN,111,103,3,2,team_a,Capital Indoor Stadium,,True,fivb_vis,1792,,
fivb_vis:1793,2008-08-15,women,Olympic Games,OG_WOMEN,other,JPN,CUB,61,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1793,,
fivb_vis:1794,2008-08-17,women,Olympic Games,OG_WOMEN,other,KAZ,DZA,92,79,3,1,team_a,Beijing Institute of Technology Gym.,,True,fivb_vis,1794,,
fivb_vis:1795,2008-08-17,women,Olympic Games,OG_WOMEN,other,CUB,VEN,75,59,3,0,team_a,Beijing Institute of Technology Gym.,,True,fivb_vis,1795,,
fivb_vis:1796,2008-08-17,women,Olympic Games,OG_WOMEN,other,POL,USA,103,102,2,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1796,,
fivb_vis:1797,2008-08-17,women,Olympic Games,OG_WOMEN,other,ITA,BRA,55,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1797,,
fivb_vis:1798,2008-08-17,women,Olympic Games,OG_WOMEN,other,CHN,JPN,76,54,3,0,team_a,Capital Indoor Stadium,,True,fivb_vis,1798,,
fivb_vis:1799,2008-08-17,women,Olympic Games,OG_WOMEN,other,RUS,SRB,75,57,3,0,team_a,Capital Indoor Stadium,,True,fivb_vis,1799,,
fivb_vis:1800,2008-08-19,women,Olympic Games,OG_WOMEN,other,CUB,SRB,77,67,3,0,team_a,Capital Indoor Stadium,,True,fivb_vis,1800,,
fivb_vis:1801,2008-08-19,women,Olympic Games,OG_WOMEN,other,USA,ITA,104,95,3,2,team_a,Capital Indoor Stadium,,True,fivb_vis,1801,,
fivb_vis:1802,2008-08-19,women,Olympic Games,OG_WOMEN,other,CHN,RUS,77,66,3,0,team_a,Capital Indoor Stadium,,True,fivb_vis,1802,,
fivb_vis:1803,2008-08-19,women,Olympic Games,OG_WOMEN,other,JPN,BRA,48,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1803,,
fivb_vis:1804,2008-08-21,women,Olympic Games,OG_WOMEN,other,CUB,USA,53,75,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1804,,
fivb_vis:1805,2008-08-21,women,Olympic Games,OG_WOMEN,other,CHN,BRA,61,77,0,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1805,,
fivb_vis:1806,2008-08-23,women,Olympic Games,OG_WOMEN,other,CUB,CHN,74,96,1,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1806,,
fivb_vis:1807,2008-08-23,women,Olympic Games,OG_WOMEN,other,USA,BRA,74,93,1,3,team_b,Capital Indoor Stadium,,True,fivb_vis,1807,,
fivb_vis:11248,2020-01-10,women,NORCECA Championship,NORCECA_WOMEN,other,CAN,PRI,107,109,2,3,team_b,"Palacio de los Deportes ""Virgilio Travieso Soto""",,True,fivb_vis,11248,,
fivb_vis:11249,2020-01-10,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,MEX,109,91,3,2,team_a,"Palacio de los Deportes ""Virgilio Travieso Soto""",,True,fivb_vis,11249,,
fivb_vis:11250,2020-01-11,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,MEX,75,65,3,0,team_a,"Palacio de los Deportes ""Virgilio Travieso Soto""",,True,fivb_vis,11250,,
fivb_vis:11251,2020-01-11,women,NORCECA Championship,NORCECA_WOMEN,other,CAN,DOM,72,96,1,3,team_b,"Palacio de los Deportes ""Virgilio Travieso Soto""",,True,fivb_vis,11251,,
fivb_vis:11252,2020-01-12,women,NORCECA Championship,NORCECA_WOMEN,other,MEX,CAN,85,96,1,3,team_b,"Palacio de los Deportes ""Virgilio Travieso Soto""",,True,fivb_vis,11252,,
fivb_vis:11253,2020-01-12,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,PRI,75,53,3,0,team_a,"Palacio de los Deportes ""Virgilio Travieso Soto""",,True,fivb_vis,11253,,
fivb_vis:11242,2020-01-10,men,NORCECA Championship,NORCECA_MEN,other,CAN,MEX,75,47,3,0,team_a,Pacific Coliseum,,True,fivb_vis,11242,,
fivb_vis:11243,2020-01-10,men,NORCECA Championship,NORCECA_MEN,other,CUB,PRI,75,51,3,0,team_a,Pacific Coliseum,,True,fivb_vis,11243,,
fivb_vis:11244,2020-01-11,men,NORCECA Championship,NORCECA_MEN,other,PRI,MEX,76,70,3,0,team_a,Pacific Coliseum,,True,fivb_vis,11244,,
fivb_vis:11245,2020-01-11,men,NORCECA Championship,NORCECA_MEN,other,CAN,CUB,109,92,3,2,team_a,Pacific Coliseum,,True,fivb_vis,11245,,
fivb_vis:11246,2020-01-12,men,NORCECA Championship,NORCECA_MEN,other,CUB,MEX,101,89,3,1,team_a,Pacific Coliseum,,True,fivb_vis,11246,,
fivb_vis:11247,2020-01-12,men,NORCECA Championship,NORCECA_MEN,other,CAN,PRI,75,51,3,0,team_a,Pacific Coliseum,,True,fivb_vis,11247,,
fivb_vis:10898,2019-08-22,women,NORCECA Championship,NORCECA_WOMEN,other,DOM,PRI,107,106,3,2,team_a,Olympic Training Center Sports Center 1,,True,fivb_vis,10898,,
fivb_vis:10899,2019-08-22,women,NORCECA Championship,NORCECA_WOMEN,other,USA,CAN,93,82,3,1,team_a,Olympic Training Center Sports Center 1,,True,fivb_vis,10899,,
fivb_vis:10900,2019-08-23,women,NORCECA Championship,NORCECA_WOMEN,other,CAN,DOM,82,99,1,3,team_b,Olympic Training Center Sports Center 1,,True,fivb_vis,10900,,
fivb_vis:10901,2019-08-23,women,NORCECA Championship,NORCECA_WOMEN,other,USA,PRI,75,57,3,0,team_a,Olympic Training Center Sports Center 1,,True,fivb_vis,10901,,
fivb_vis:10902,2019-08-24,women,NORCECA Championship,NORCECA_WOMEN,other,PRI,CAN,80,97,1,3,team_b,Olympic Training Center Sports Center 1,,True,fivb_vis,10902,,
fivb_vis:10903,2019-08-24,women,NORCECA Championship,NORCECA_WOMEN,other,USA,DOM,100,85,3,1,team_a,Olympic Training Center Sports Center 1,,True,fivb_vis,10903,,
fivb_vis:10892,2019-08-22,men,NORCECA Championship,NORCECA_MEN,other,CUB,CAN,106,97,3,2,team_a,Olympic Training Center Sports Center 1,,True,fivb_vis,10892,,
fivb_vis:10893,2019-08-22,men,NORCECA Championship,NORCECA_MEN,other,USA,PRI,75,44,3,0,team_a,Olympic Training Center Sports Center 1,,True,fivb_vis,10893,,
fivb_vis:10894,2019-08-23,men,NORCECA Championship,NORCECA_MEN,other,CAN,PRI,64,76,0,3,team_b,Olympic Training Center Sports Center 1,,True,fivb_vis,10894,,
fivb_vis:10895,2019-08-23,men,NORCECA Championship,NORCECA_MEN,other,USA,CUB,81,97,1,3,team_b,Olympic Training Center Sports Center 1,,True,fivb_vis,10895,,
fivb_vis:10896,2019-08-24,men,NORCECA Championship,NORCECA_MEN,other,PRI,CUB,67,80,0,3,team_b,Olympic Training Center Sports Center 1,,True,fivb_vis,10896,,
fivb_vis:10897,2019-08-24,men,NORCECA Championship,NORCECA_MEN,other,USA,CAN,99,106,1,3,team_b,Olympic Training Center Sports Center 1,,True,fivb_vis,10897,,
fivb_vis:10914,2019-09-02,men,NORCECA Championship,NORCECA_MEN,other,GTM,CUB,62,87,0,3,team_b,Duckworth Center,,True,fivb_vis,10914,,
fivb_vis:10915,2019-09-02,men,NORCECA Championship,NORCECA_MEN,other,MEX,PRI,78,66,3,0,team_a,Duckworth Center,,True,fivb_vis,10915,,
fivb_vis:10916,2019-09-02,men,NORCECA Championship,NORCECA_MEN,other,USA,DOM,75,45,3,0,team_a,Duckworth Center,,True,fivb_vis,10916,,
fivb_vis:10917,2019-09-02,men,NORCECA Championship,NORCECA_MEN,other,CAN,SUR,75,0,3,0,team_a,Duckworth Center,,True,fivb_vis,10917,,
fivb_vis:10918,2019-09-03,men,NORCECA Championship,NORCECA_MEN,other,PRI,SUR,75,0,3,0,team_a,Duckworth Center,,True,fivb_vis,10918,,
fivb_vis:10919,2019-09-03,men,NORCECA Championship,NORCECA_MEN,other,GTM,USA,67,76,0,3,team_b,Duckworth Center,,True,fivb_vis,10919,,
fivb_vis:10920,2019-09-03,men,NORCECA Championship,NORCECA_MEN,other,CUB,DOM,75,52,3,0,team_a,Duckworth Center,,True,fivb_vis,10920,,
fivb_vis:10921,2019-09-03,men,NORCECA Championship,NORCECA_MEN,other,CAN,MEX,75,42,3,0,team_a,Duckworth Center,,True,fivb_vis,10921,,
fivb_vis:10922,2019-09-04,men,NORCECA Championship,NORCECA_MEN,other,MEX,SUR,75,0,3,0,team_a,Duckworth Center,,True,fivb_vis,10922,,
fivb_vis:10923,2019-09-04,men,NORCECA Championship,NORCECA_MEN,other,DOM,GTM,104,91,3,1,team_a,Duckworth Center,,True,fivb_vis,10923,,
fivb_vis:10924,2019-09-04,men,NORCECA Championship,NORCECA_MEN,other,USA,CUB,75,60,3,0,team_a,Duckworth Center,,True,fivb_vis,10924,,
fivb_vis:10925,2019-09-04,men,NORCECA Championship,NORCECA_MEN,other,CAN,PRI,75,59,3,0,team_a,Duckworth Center,,True,fivb_vis,10925,,
fivb_vis:10926,2019-09-05,men,NORCECA Championship,NORCECA_MEN,other,MEX,DOM,92,82,3,1,team_a,Duckworth Center,,True,fivb_vis,10926,,
fivb_vis:10927,2019-09-05,men,NORCECA Championship,NORCECA_MEN,other,CUB,PRI,78,69,3,0,team_a,Duckworth Center,,True,fivb_vis,10927,,
fivb_vis:10928,2019-09-06,men,NORCECA Championship,NORCECA_MEN,other,DOM,PRI,93,109,2,3,team_b,Duckworth Center,,True,fivb_vis,10928,,
fivb_vis:10929,2019-09-06,men,NORCECA Championship,NORCECA_MEN,other,CAN,CUB,88,92,1,3,team_b,Duckworth Center,,True,fivb_vis,10929,,
fivb_vis:10930,2019-09-06,men,NORCECA Championship,NORCECA_MEN,other,USA,MEX,75,57,3,0,team_a,Duckworth Center,,True,fivb_vis,10930,,
fivb_vis:10931,2019-09-07,men,NORCECA Championship,NORCECA_MEN,other,DOM,GTM,106,88,3,1,team_a,Duckworth Center,,True,fivb_vis,10931,,
fivb_vis:10932,2019-09-07,men,NORCECA Championship,NORCECA_MEN,other,CAN,MEX,75,44,3,0,team_a,Duckworth Center,,True,fivb_vis,10932,,
fivb_vis:10933,2019-09-07,men,NORCECA Championship,NORCECA_MEN,other,CUB,USA,96,83,3,1,team_a,Duckworth Center,,True,fivb_vis,10933,,
fivb_vis:11382,2021-07-25,women,Olympic Games,OG_WOMEN,other,MAR,ITA,56,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11382,,
fivb_vis:11383,2021-07-25,women,Olympic Games,OG_WOMEN,other,USA,ARG,75,59,3,0,team_a,Ariake Arena,,True,fivb_vis,11383,,
fivb_vis:11384,2021-07-25,women,Olympic Games,OG_WOMEN,other,SRB,DOM,75,50,3,0,team_a,Ariake Arena,,True,fivb_vis,11384,,
fivb_vis:11385,2021-07-25,women,Olympic Games,OG_WOMEN,other,CHN,TUR,49,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11385,,
fivb_vis:11386,2021-07-25,women,Olympic Games,OG_WOMEN,other,JPN,KEN,75,49,3,0,team_a,Ariake Arena,,True,fivb_vis,11386,,
fivb_vis:11387,2021-07-25,women,Olympic Games,OG_WOMEN,other,BRA,KOR,75,51,3,0,team_a,Ariake Arena,,True,fivb_vis,11387,,
fivb_vis:11388,2021-07-27,women,Olympic Games,OG_WOMEN,other,MAR,ARG,75,47,3,0,team_a,Ariake Arena,,True,fivb_vis,11388,,
fivb_vis:11389,2021-07-27,women,Olympic Games,OG_WOMEN,other,CHN,USA,70,79,0,3,team_b,Ariake Arena,,True,fivb_vis,11389,,
fivb_vis:11390,2021-07-27,women,Olympic Games,OG_WOMEN,other,JPN,SRB,63,76,0,3,team_b,Ariake Arena,,True,fivb_vis,11390,,
fivb_vis:11391,2021-07-27,women,Olympic Games,OG_WOMEN,other,ITA,TUR,98,82,3,1,team_a,Ariake Arena,,True,fivb_vis,11391,,
fivb_vis:11392,2021-07-27,women,Olympic Games,OG_WOMEN,other,BRA,DOM,110,92,3,2,team_a,Ariake Arena,,True,fivb_vis,11392,,
fivb_vis:11393,2021-07-27,women,Olympic Games,OG_WOMEN,other,KOR,KEN,76,60,3,0,team_a,Ariake Arena,,True,fivb_vis,11393,,
fivb_vis:11394,2021-07-29,women,Olympic Games,OG_WOMEN,other,ITA,ARG,75,52,3,0,team_a,Ariake Arena,,True,fivb_vis,11394,,
fivb_vis:11395,2021-07-29,women,Olympic Games,OG_WOMEN,other,KOR,DOM,97,100,3,2,team_a,Ariake Arena,,True,fivb_vis,11395,,
fivb_vis:11396,2021-07-29,women,Olympic Games,OG_WOMEN,other,SRB,KEN,75,52,3,0,team_a,Ariake Arena,,True,fivb_vis,11396,,
fivb_vis:11397,2021-07-29,women,Olympic Games,OG_WOMEN,other,CHN,MAR,104,110,2,3,team_b,Ariake Arena,,True,fivb_vis,11397,,
fivb_vis:11398,2021-07-29,women,Olympic Games,OG_WOMEN,other,JPN,BRA,58,76,0,3,team_b,Ariake Arena,,True,fivb_vis,11398,,
fivb_vis:11399,2021-07-29,women,Olympic Games,OG_WOMEN,other,USA,TUR,102,101,3,2,team_a,Ariake Arena,,True,fivb_vis,11399,,
fivb_vis:11400,2021-07-31,women,Olympic Games,OG_WOMEN,other,DOM,KEN,75,47,3,0,team_a,Ariake Arena,,True,fivb_vis,11400,,
fivb_vis:11401,2021-07-31,women,Olympic Games,OG_WOMEN,other,USA,MAR,51,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11401,,
fivb_vis:11402,2021-07-31,women,Olympic Games,OG_WOMEN,other,ARG,TUR,61,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11402,,
fivb_vis:11403,2021-07-31,women,Olympic Games,OG_WOMEN,other,SRB,BRA,80,98,1,3,team_b,Ariake Arena,,True,fivb_vis,11403,,
fivb_vis:11404,2021-07-31,women,Olympic Games,OG_WOMEN,other,JPN,KOR,105,100,2,3,team_b,Ariake Arena,,True,fivb_vis,11404,,
fivb_vis:11405,2021-07-31,women,Olympic Games,OG_WOMEN,other,CHN,ITA,76,65,3,0,team_a,Ariake Arena,,True,fivb_vis,11405,,
fivb_vis:11406,2021-08-02,women,Olympic Games,OG_WOMEN,other,SRB,KOR,75,50,3,0,team_a,Ariake Arena,,True,fivb_vis,11406,,
fivb_vis:11407,2021-08-02,women,Olympic Games,OG_WOMEN,other,USA,ITA,111,96,3,2,team_a,Ariake Arena,,True,fivb_vis,11407,,
fivb_vis:11408,2021-08-02,women,Olympic Games,OG_WOMEN,other,MAR,TUR,106,101,2,3,team_b,Ariake Arena,,True,fivb_vis,11408,,
fivb_vis:11409,2021-08-02,women,Olympic Games,OG_WOMEN,other,CHN,ARG,75,56,3,0,team_a,Ariake Arena,,True,fivb_vis,11409,,
fivb_vis:11410,2021-08-02,women,Olympic Games,OG_WOMEN,other,JPN,DOM,77,94,1,3,team_b,Ariake Arena,,True,fivb_vis,11410,,
fivb_vis:11411,2021-08-02,women,Olympic Games,OG_WOMEN,other,BRA,KEN,75,34,3,0,team_a,Ariake Arena,,True,fivb_vis,11411,,
fivb_vis:11412,2021-08-04,women,Olympic Games,OG_WOMEN,other,BRA,MAR,98,87,3,1,team_a,Ariake Arena,,True,fivb_vis,11412,,
fivb_vis:11413,2021-08-04,women,Olympic Games,OG_WOMEN,other,KOR,TUR,103,106,3,2,team_a,Ariake Arena,,True,fivb_vis,11413,,
fivb_vis:11414,2021-08-04,women,Olympic Games,OG_WOMEN,other,SRB,ITA,75,56,3,0,team_a,Ariake Arena,,True,fivb_vis,11414,,
fivb_vis:11415,2021-08-04,women,Olympic Games,OG_WOMEN,other,DOM,USA,50,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11415,,
fivb_vis:11416,2021-08-06,women,Olympic Games,OG_WOMEN,other,BRA,KOR,75,48,3,0,team_a,Ariake Arena,,True,fivb_vis,11416,,
fivb_vis:11417,2021-08-06,women,Olympic Games,OG_WOMEN,other,SRB,USA,57,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11417,,
fivb_vis:11418,2021-08-08,women,Olympic Games,OG_WOMEN,other,KOR,SRB,48,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11418,,
fivb_vis:11419,2021-08-08,women,Olympic Games,OG_WOMEN,other,BRA,USA,55,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11419,,
fivb_vis:11344,2021-07-24,men,Olympic Games,OG_MEN,other,ITA,CAN,109,103,3,2,team_a,Ariake Arena,,True,fivb_vis,11344,,
fivb_vis:11345,2021-07-24,men,Olympic Games,OG_MEN,other,BRA,TUN,75,57,3,0,team_a,Ariake Arena,,True,fivb_vis,11345,,
fivb_vis:11346,2021-07-24,men,Olympic Games,OG_MEN,other,MAR,ARG,96,86,3,1,team_a,Ariake Arena,,True,fivb_vis,11346,,
fivb_vis:11347,2021-07-24,men,Olympic Games,OG_MEN,other,JPN,VEN,75,56,3,0,team_a,Ariake Arena,,True,fivb_vis,11347,,
fivb_vis:11348,2021-07-24,men,Olympic Games,OG_MEN,other,POL,IRN,115,113,2,3,team_b,Ariake Arena,,True,fivb_vis,11348,,
fivb_vis:11349,2021-07-24,men,Olympic Games,OG_MEN,other,USA,FRA,75,58,3,0,team_a,Ariake Arena,,True,fivb_vis,11349,,
fivb_vis:11350,2021-07-26,men,Olympic Games,OG_MEN,other,IRN,VEN,75,55,3,0,team_a,Ariake Arena,,True,fivb_vis,11350,,
fivb_vis:11351,2021-07-26,men,Olympic Games,OG_MEN,other,USA,MAR,96,98,1,3,team_b,Ariake Arena,,True,fivb_vis,11351,,
fivb_vis:11352,2021-07-26,men,Olympic Games,OG_MEN,other,POL,ITA,76,64,3,0,team_a,Ariake Arena,,True,fivb_vis,11352,,
fivb_vis:11353,2021-07-26,men,Olympic Games,OG_MEN,other,FRA,TUN,75,53,3,0,team_a,Ariake Arena,,True,fivb_vis,11353,,
fivb_vis:11354,2021-07-26,men,Olympic Games,OG_MEN,other,JPN,CAN,98,91,3,1,team_a,Ariake Arena,,True,fivb_vis,11354,,
fivb_vis:11355,2021-07-26,men,Olympic Games,OG_MEN,other,BRA,ARG,106,101,3,2,team_a,Ariake Arena,,True,fivb_vis,11355,,
fivb_vis:11356,2021-07-28,men,Olympic Games,OG_MEN,other,CAN,IRN,75,58,3,0,team_a,Ariake Arena,,True,fivb_vis,11356,,
fivb_vis:11357,2021-07-28,men,Olympic Games,OG_MEN,other,USA,TUN,98,76,3,1,team_a,Ariake Arena,,True,fivb_vis,11357,,
fivb_vis:11358,2021-07-28,men,Olympic Games,OG_MEN,other,ARG,FRA,103,100,3,2,team_a,Ariake Arena,,True,fivb_vis,11358,,
fivb_vis:11359,2021-07-28,men,Olympic Games,OG_MEN,other,POL,VEN,93,69,3,1,team_a,Ariake Arena,,True,fivb_vis,11359,,
fivb_vis:11360,2021-07-28,men,Olympic Games,OG_MEN,other,JPN,ITA,83,98,1,3,team_b,Ariake Arena,,True,fivb_vis,11360,,
fivb_vis:11361,2021-07-28,men,Olympic Games,OG_MEN,other,BRA,MAR,62,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11361,,
fivb_vis:11362,2021-07-30,men,Olympic Games,OG_MEN,other,CAN,VEN,75,47,3,0,team_a,Ariake Arena,,True,fivb_vis,11362,,
fivb_vis:11363,2021-07-30,men,Olympic Games,OG_MEN,other,BRA,USA,105,96,3,1,team_a,Ariake Arena,,True,fivb_vis,11363,,
fivb_vis:11364,2021-07-30,men,Olympic Games,OG_MEN,other,JPN,POL,67,76,0,3,team_b,Ariake Arena,,True,fivb_vis,11364,,
fivb_vis:11365,2021-07-30,men,Olympic Games,OG_MEN,other,ARG,TUN,111,95,3,2,team_a,Ariake Arena,,True,fivb_vis,11365,,
fivb_vis:11366,2021-07-30,men,Olympic Games,OG_MEN,other,ITA,IRN,101,95,3,1,team_a,Ariake Arena,,True,fivb_vis,11366,,
fivb_vis:11367,2021-07-30,men,Olympic Games,OG_MEN,other,MAR,FRA,83,95,1,3,team_b,Ariake Arena,,True,fivb_vis,11367,,
fivb_vis:11368,2021-08-01,men,Olympic Games,OG_MEN,other,POL,CAN,75,52,3,0,team_a,Ariake Arena,,True,fivb_vis,11368,,
fivb_vis:11369,2021-08-01,men,Olympic Games,OG_MEN,other,BRA,FRA,128,121,3,2,team_a,Ariake Arena,,True,fivb_vis,11369,,
fivb_vis:11370,2021-08-01,men,Olympic Games,OG_MEN,other,MAR,TUN,75,58,3,0,team_a,Ariake Arena,,True,fivb_vis,11370,,
fivb_vis:11371,2021-08-01,men,Olympic Games,OG_MEN,other,ITA,VEN,75,54,3,0,team_a,Ariake Arena,,True,fivb_vis,11371,,
fivb_vis:11372,2021-08-01,men,Olympic Games,OG_MEN,other,JPN,IRN,114,112,3,2,team_a,Ariake Arena,,True,fivb_vis,11372,,
fivb_vis:11373,2021-08-01,men,Olympic Games,OG_MEN,other,USA,ARG,67,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11373,,
fivb_vis:11374,2021-08-03,men,Olympic Games,OG_MEN,other,POL,FRA,102,107,2,3,team_b,Ariake Arena,,True,fivb_vis,11374,,
fivb_vis:11375,2021-08-03,men,Olympic Games,OG_MEN,other,ITA,ARG,107,100,2,3,team_b,Ariake Arena,,True,fivb_vis,11375,,
fivb_vis:11376,2021-08-03,men,Olympic Games,OG_MEN,other,JPN,BRA,62,75,0,3,team_b,Ariake Arena,,True,fivb_vis,11376,,
fivb_vis:11377,2021-08-03,men,Olympic Games,OG_MEN,other,CAN,MAR,71,80,0,3,team_b,Ariake Arena,,True,fivb_vis,11377,,
fivb_vis:11378,2021-08-05,men,Olympic Games,OG_MEN,other,FRA,ARG,75,63,3,0,team_a,Ariake Arena,,True,fivb_vis,11378,,
fivb_vis:11379,2021-08-05,men,Olympic Games,OG_MEN,other,BRA,MAR,93,94,1,3,team_b,Ariake Arena,,True,fivb_vis,11379,,
fivb_vis:11380,2021-08-07,men,Olympic Games,OG_MEN,other,ARG,BRA,105,103,3,2,team_a,Ariake Arena,,True,fivb_vis,11380,,
fivb_vis:11381,2021-08-07,men,Olympic Games,OG_MEN,other,FRA,MAR,107,102,3,2,team_a,Ariake Arena,,True,fivb_vis,11381,,
fivb_vis:10872,2019-08-28,women,South American Championship,SAMER_WOMEN,other,ARG,VEN,75,51,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10872,,
fivb_vis:10873,2019-08-28,women,South American Championship,SAMER_WOMEN,other,BRA,ECU,75,27,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10873,,
fivb_vis:10874,2019-08-28,women,South American Championship,SAMER_WOMEN,other,COL,URY,75,37,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10874,,
fivb_vis:10875,2019-08-28,women,South American Championship,SAMER_WOMEN,other,PER,BOL,75,34,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10875,,
fivb_vis:10876,2019-08-29,women,South American Championship,SAMER_WOMEN,other,ARG,ECU,75,44,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10876,,
fivb_vis:10877,2019-08-29,women,South American Championship,SAMER_WOMEN,other,BRA,VEN,75,37,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10877,,
fivb_vis:10878,2019-08-29,women,South American Championship,SAMER_WOMEN,other,COL,BOL,75,30,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10878,,
fivb_vis:10879,2019-08-29,women,South American Championship,SAMER_WOMEN,other,PER,URY,75,41,3,0,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10879,,
fivb_vis:10880,2019-08-30,women,South American Championship,SAMER_WOMEN,other,VEN,ECU,109,92,3,2,team_a,Coliseo Qhapaq Ñan,,True,fivb_vis,10880,,
