match_id,set_number,team_a_points,team_b_points
fivb_vis:29067,2,25,13
fivb_vis:29067,3,25,18
fivb_vis:29068,1,25,19
fivb_vis:29068,2,22,25
fivb_vis:29068,3,25,16
fivb_vis:29068,4,25,21
fivb_vis:29069,1,25,12
fivb_vis:29069,2,25,10
fivb_vis:29069,3,25,8
fivb_vis:29070,1,25,21
fivb_vis:29070,2,21,25
fivb_vis:29070,3,25,11
fivb_vis:29070,4,11,25
fivb_vis:29070,5,18,16
fivb_vis:29071,1,25,18
fivb_vis:29071,2,25,17
fivb_vis:29071,3,25,23
fivb_vis:29072,1,14,25
fivb_vis:29072,2,9,25
fivb_vis:29072,3,16,25
fivb_vis:29073,1,6,25
fivb_vis:29073,2,11,25
fivb_vis:29073,3,13,25
fivb_vis:29074,1,17,25
fivb_vis:29074,2,14,25
fivb_vis:29074,3,20,25
fivb_vis:29075,1,25,12
fivb_vis:29075,2,25,16
fivb_vis:29075,3,25,10
fivb_vis:29076,1,20,25
fivb_vis:29076,2,15,25
fivb_vis:29076,3,16,25
fivb_vis:29077,1,20,25
fivb_vis:29077,2,25,18
fivb_vis:29077,3,27,25
fivb_vis:29077,4,18,25
fivb_vis:29077,5,15,12
fivb_vis:29078,1,17,25
fivb_vis:29078,2,10,25
fivb_vis:29078,3,18,25
fivb_vis:4115,1,18,25
fivb_vis:4115,2,20,25
fivb_vis:4115,3,24,26
fivb_vis:4116,1,31,29
fivb_vis:4116,2,25,18
fivb_vis:4116,3,25,17
fivb_vis:4117,1,21,25
fivb_vis:4117,2,22,25
fivb_vis:4117,3,20,25
fivb_vis:4118,1,25,17
fivb_vis:4118,2,25,22
fivb_vis:4118,3,25,21
fivb_vis:4119,1,25,21
fivb_vis:4119,2,20,25
fivb_vis:4119,3,23,25
fivb_vis:4119,4,14,25
fivb_vis:4120,1,25,17
fivb_vis:4120,2,25,21
fivb_vis:4120,3,25,18
fivb_vis:4121,1,25,15
fivb_vis:4121,2,25,21
fivb_vis:4121,3,20,25
fivb_vis:4121,4,25,18
fivb_vis:4122,1,22,25
fivb_vis:4122,2,27,29
fivb_vis:4122,3,25,13
fivb_vis:4122,4,23,25
fivb_vis:4123,1,25,17
fivb_vis:4123,2,21,25
fivb_vis:4123,3,25,17
fivb_vis:4123,4,25,23
fivb_vis:4124,1,25,23
fivb_vis:4124,2,25,16
fivb_vis:4124,3,25,20
fivb_vis:4125,1,15,25
fivb_vis:4125,2,18,25
fivb_vis:4125,3,20,25
fivb_vis:4126,1,25,21
fivb_vis:4126,2,25,23
fivb_vis:4126,3,25,21
fivb_vis:4127,1,25,22
fivb_vis:4127,2,29,27
fivb_vis:4127,3,18,25
fivb_vis:4127,4,20,25
fivb_vis:4127,5,18,20
fivb_vis:4128,1,23,25
fivb_vis:4128,2,21,25
fivb_vis:4128,3,22,25
fivb_vis:4129,1,25,21
fivb_vis:4129,2,25,15
fivb_vis:4129,3,25,23
fivb_vis:4130,1,25,18
fivb_vis:4130,2,25,20
fivb_vis:4130,3,25,16
fivb_vis:4131,1,25,23
fivb_vis:4131,2,25,27
fivb_vis:4131,3,19,25
fivb_vis:4131,4,17,25
fivb_vis:4132,1,19,25
fivb_vis:4132,2,16,25
fivb_vis:4132,3,20,25
fivb_vis:4133,1,25,15
fivb_vis:4133,2,25,16
fivb_vis:4133,3,25,16
fivb_vis:4134,1,16,25
fivb_vis:4134,2,19,25
fivb_vis:4134,3,18,25
fivb_vis:4135,1,25,21
fivb_vis:4135,2,25,18
fivb_vis:4135,3,21,25
fivb_vis:4135,4,14,25
fivb_vis:4135,5,13,15
fivb_vis:4136,1,27,29
fivb_vis:4136,2,19,25
fivb_vis:4136,3,26,24
fivb_vis:4136,4,25,16
fivb_vis:4136,5,15,8
fivb_vis:4137,1,25,18
fivb_vis:4137,2,21,25
fivb_vis:4137,3,25,19
fivb_vis:4137,4,25,20
fivb_vis:4138,1,22,25
fivb_vis:4138,2,25,15
fivb_vis:4138,3,20,25
fivb_vis:4138,4,25,22
fivb_vis:4138,5,15,9
fivb_vis:4139,1,25,21
fivb_vis:4139,2,25,22
fivb_vis:4139,3,18,25
fivb_vis:4139,4,25,22
fivb_vis:4140,1,25,15
fivb_vis:4140,2,25,20
fivb_vis:4140,3,25,17
fivb_vis:4141,1,30,32
fivb_vis:4141,2,20,25
fivb_vis:4141,3,19,25
fivb_vis:4142,1,18,25
fivb_vis:4142,2,18,25
fivb_vis:4142,3,15,25
fivb_vis:4143,1,25,15
fivb_vis:4143,2,25,19
fivb_vis:4143,3,25,19
fivb_vis:4144,1,25,21
fivb_vis:4144,2,25,22
fivb_vis:4144,3,25,19
fivb_vis:4169,1,25,20
fivb_vis:4169,2,25,16
fivb_vis:4169,3,25,14
fivb_vis:4170,1,17,25
fivb_vis:4170,2,23,25
fivb_vis:4170,3,21,25
fivb_vis:4171,1,19,25
fivb_vis:4171,2,17,25
fivb_vis:4171,3,20,25
fivb_vis:4172,1,26,28
fivb_vis:4172,2,20,25
fivb_vis:4172,3,20,25
fivb_vis:4179,1,21,25
fivb_vis:4179,2,15,25
fivb_vis:4179,3,25,23
fivb_vis:4179,4,23,25
fivb_vis:4180,1,25,21
fivb_vis:4180,2,25,12
fivb_vis:4180,3,25,21
fivb_vis:4188,1,19,25
fivb_vis:4188,2,25,23
fivb_vis:4188,3,22,25
fivb_vis:4188,4,20,25
fivb_vis:4189,1,19,25
fivb_vis:4189,2,20,25
fivb_vis:4189,3,29,27
fivb_vis:4189,4,25,22
fivb_vis:4189,5,15,9
fivb_vis:4085,1,15,25
fivb_vis:4085,2,14,25
fivb_vis:4085,3,7,25
fivb_vis:4086,1,16,25
fivb_vis:4086,2,25,18
fivb_vis:4086,3,25,13
fivb_vis:4086,4,25,12
fivb_vis:4087,1,19,25
fivb_vis:4087,2,10,25
fivb_vis:4087,3,16,25
fivb_vis:4088,1,25,17
fivb_vis:4088,2,23,25
fivb_vis:4088,3,25,19
fivb_vis:4088,4,25,15
fivb_vis:4089,1,25,19
fivb_vis:4089,2,25,17
fivb_vis:4089,3,20,25
fivb_vis:4089,4,25,21
fivb_vis:4090,1,25,18
fivb_vis:4090,2,23,25
fivb_vis:4090,3,25,19
fivb_vis:4090,4,25,27
fivb_vis:4090,5,15,12
fivb_vis:4091,1,25,20
fivb_vis:4091,2,25,20
fivb_vis:4091,3,29,31
fivb_vis:4091,4,25,22
fivb_vis:4092,1,12,25
fivb_vis:4092,2,16,25
fivb_vis:4092,3,25,16
fivb_vis:4092,4,21,25
fivb_vis:4093,1,23,25
fivb_vis:4093,2,15,25
fivb_vis:4093,3,26,24
fivb_vis:4093,4,22,25
fivb_vis:4094,1,25,18
fivb_vis:4094,2,25,17
fivb_vis:4094,3,22,25
fivb_vis:4094,4,25,21
fivb_vis:4095,1,25,22
fivb_vis:4095,2,25,21
fivb_vis:4095,3,20,25
fivb_vis:4095,4,25,22
fivb_vis:4096,1,22,25
fivb_vis:4096,2,25,19
fivb_vis:4096,3,23,25
fivb_vis:4096,4,25,19
fivb_vis:4096,5,15,8
fivb_vis:4097,1,20,25
fivb_vis:4097,2,19,25
fivb_vis:4097,3,23,25
fivb_vis:4098,1,7,25
fivb_vis:4098,2,14,25
fivb_vis:4098,3,15,25
fivb_vis:4099,1,20,25
fivb_vis:4099,2,12,25
fivb_vis:4099,3,21,25
fivb_vis:4100,1,25,27
fivb_vis:4100,2,12,25
fivb_vis:4100,3,12,25
fivb_vis:4101,1,26,24
fivb_vis:4101,2,25,16
fivb_vis:4101,3,31,29
fivb_vis:4102,1,23,25
fivb_vis:4102,2,21,25
fivb_vis:4102,3,21,25
fivb_vis:4103,1,25,16
fivb_vis:4103,2,20,25
fivb_vis:4103,3,25,18
fivb_vis:4103,4,28,30
fivb_vis:4103,5,15,10
fivb_vis:4104,1,25,27
fivb_vis:4104,2,17,25
fivb_vis:4104,3,25,20
fivb_vis:4104,4,19,25
fivb_vis:4105,1,25,16
fivb_vis:4105,2,21,25
fivb_vis:4105,3,25,18
fivb_vis:4105,4,19,25
fivb_vis:4105,5,15,12
fivb_vis:4106,1,9,25
fivb_vis:4106,2,18,25
fivb_vis:4106,3,19,25
fivb_vis:4107,1,25,17
fivb_vis:4107,2,25,20
fivb_vis:4107,3,25,16
fivb_vis:4108,1,11,25
fivb_vis:4108,2,12,25
fivb_vis:4108,3,17,25
fivb_vis:4109,1,15,25
fivb_vis:4109,2,16,25
fivb_vis:4109,3,13,25
fivb_vis:4110,1,28,26
fivb_vis:4110,2,22,25
fivb_vis:4110,3,25,19
fivb_vis:4110,4,22,25
fivb_vis:4110,5,15,10
fivb_vis:4111,1,19,25
fivb_vis:4111,2,14,25
fivb_vis:4111,3,12,25
fivb_vis:4112,1,28,26
fivb_vis:4112,2,19,25
fivb_vis:4112,3,25,22
fivb_vis:4112,4,16,25
fivb_vis:4112,5,11,15
fivb_vis:4113,1,27,25
fivb_vis:4113,2,25,16
fivb_vis:4113,3,25,19
fivb_vis:4114,1,25,10
fivb_vis:4114,2,25,22
fivb_vis:4114,3,25,16
fivb_vis:4165,1,26,24
fivb_vis:4165,2,22,25
fivb_vis:4165,3,25,19
fivb_vis:4165,4,22,25
fivb_vis:4165,5,19,21
fivb_vis:4166,1,28,26
fivb_vis:4166,2,23,25
fivb_vis:4166,3,25,23
fivb_vis:4166,4,23,25
fivb_vis:4166,5,18,16
fivb_vis:4167,1,25,18
fivb_vis:4167,2,21,25
fivb_vis:4167,3,20,25
fivb_vis:4167,4,18,25
fivb_vis:4168,1,25,14
fivb_vis:4168,2,25,21
fivb_vis:4168,3,25,22
fivb_vis:4173,1,25,18
fivb_vis:4173,2,25,15
fivb_vis:4173,3,25,18
fivb_vis:4178,1,20,25
fivb_vis:4178,2,22,25
fivb_vis:4178,3,22,25
fivb_vis:4181,1,25,22
fivb_vis:4181,2,26,24
fivb_vis:4181,3,25,21
fivb_vis:4182,1,11,25
fivb_vis:4182,2,25,17
fivb_vis:4182,3,25,20
fivb_vis:4182,4,25,17
fivb_vis:3532,1,25,13
fivb_vis:3532,2,25,14
fivb_vis:3532,3,25,19
fivb_vis:3533,1,25,18
fivb_vis:3533,2,17,25
fivb_vis:3533,3,18,25
fivb_vis:3533,4,22,25
fivb_vis:3534,1,25,20
fivb_vis:3534,2,23,25
fivb_vis:3534,3,25,18
fivb_vis:3534,4,25,15
fivb_vis:3535,1,27,25
fivb_vis:3535,2,25,22
fivb_vis:3535,3,25,22
fivb_vis:3536,1,19,25
fivb_vis:3536,2,14,25
fivb_vis:3536,3,8,25
fivb_vis:3537,1,25,22
fivb_vis:3537,2,17,25
fivb_vis:3537,3,27,25
fivb_vis:3537,4,25,19
fivb_vis:3538,1,7,25
fivb_vis:3538,2,15,25
fivb_vis:3538,3,20,25
fivb_vis:3539,1,25,20
fivb_vis:3539,2,22,25
fivb_vis:3539,3,21,25
fivb_vis:3539,4,25,21
fivb_vis:3539,5,15,12
fivb_vis:3540,1,25,19
fivb_vis:3540,2,25,11
fivb_vis:3540,3,25,20
fivb_vis:3541,1,20,25
fivb_vis:3541,2,16,25
fivb_vis:3541,3,15,25
fivb_vis:3542,1,16,25
fivb_vis:3542,2,25,27
fivb_vis:3542,3,20,25
fivb_vis:3543,1,25,15
fivb_vis:3543,2,25,16
fivb_vis:3543,3,25,9
fivb_vis:3544,1,26,28
fivb_vis:3544,2,13,25
fivb_vis:3544,3,12,25
fivb_vis:3545,1,25,18
fivb_vis:3545,2,25,12
fivb_vis:3545,3,20,25
fivb_vis:3545,4,25,16
fivb_vis:3546,1,20,25
fivb_vis:3546,2,25,19
fivb_vis:3546,3,20,25
fivb_vis:3546,4,25,23
fivb_vis:3546,5,15,13
fivb_vis:3547,1,25,19
fivb_vis:3547,2,22,25
fivb_vis:3547,3,11,25
fivb_vis:3547,4,11,25
fivb_vis:3548,1,21,25
fivb_vis:3548,2,25,23
fivb_vis:3548,3,23,25
fivb_vis:3548,4,21,25
fivb_vis:3549,1,25,10
fivb_vis:3549,2,25,12
fivb_vis:3549,3,25,13
fivb_vis:3550,1,23,25
fivb_vis:3550,2,25,13
fivb_vis:3550,3,25,19
fivb_vis:3550,4,25,18
fivb_vis:3551,1,25,19
fivb_vis:3551,2,25,10
fivb_vis:3551,3,25,19
fivb_vis:3552,1,25,8
fivb_vis:3552,2,25,10
fivb_vis:3552,3,25,17
fivb_vis:3553,1,25,16
fivb_vis:3553,2,25,13
fivb_vis:3553,3,25,21
fivb_vis:3554,1,25,22
fivb_vis:3554,2,18,25
fivb_vis:3554,3,25,18
fivb_vis:3554,4,13,25
fivb_vis:3554,5,8,15
fivb_vis:3555,1,22,25
fivb_vis:3555,2,26,24
fivb_vis:3555,3,23,25
fivb_vis:3555,4,25,23
fivb_vis:3555,5,11,15
fivb_vis:3556,1,10,25
fivb_vis:3556,2,18,25
fivb_vis:3556,3,23,25
fivb_vis:3557,1,14,25
fivb_vis:3557,2,14,25
fivb_vis:3557,3,15,25
fivb_vis:3558,1,20,25
fivb_vis:3558,2,19,25
fivb_vis:3558,3,16,25
fivb_vis:3559,1,21,25
fivb_vis:3559,2,15,25
fivb_vis:3559,3,14,25
fivb_vis:3560,1,21,25
fivb_vis:3560,2,21,25
fivb_vis:3560,3,25,18
fivb_vis:3560,4,25,19
fivb_vis:3560,5,15,12
fivb_vis:3561,1,32,30
fivb_vis:3561,2,25,19
fivb_vis:3561,3,26,24
fivb_vis:3562,1,25,15
fivb_vis:3562,2,25,12
fivb_vis:3562,3,25,17
fivb_vis:3563,1,23,25
fivb_vis:3563,2,27,25
fivb_vis:3563,3,25,21
fivb_vis:3563,4,20,25
fivb_vis:3563,5,15,17
fivb_vis:3564,1,22,25
fivb_vis:3564,2,20,25
fivb_vis:3564,3,21,25
fivb_vis:3565,1,25,18
fivb_vis:3565,2,25,14
fivb_vis:3565,3,26,28
fivb_vis:3565,4,25,19
fivb_vis:3566,1,10,25
fivb_vis:3566,2,8,25
fivb_vis:3566,3,19,25
fivb_vis:3567,1,12,25
fivb_vis:3567,2,15,25
fivb_vis:3567,3,19,25
fivb_vis:3568,1,25,23
fivb_vis:3568,2,25,16
fivb_vis:3568,3,25,22
fivb_vis:3569,1,21,25
fivb_vis:3569,2,25,19
fivb_vis:3569,3,25,23
fivb_vis:3569,4,25,23
fivb_vis:3570,1,25,21
fivb_vis:3570,2,25,18
fivb_vis:3570,3,25,17
fivb_vis:3571,1,30,28
fivb_vis:3571,2,22,25
fivb_vis:3571,3,25,14
fivb_vis:3571,4,18,25
fivb_vis:3571,5,15,12
fivb_vis:3572,1,26,24
fivb_vis:3572,2,25,13
fivb_vis:3572,3,25,16
fivb_vis:3573,1,12,25
fivb_vis:3573,2,12,25
fivb_vis:3573,3,9,25
fivb_vis:3574,1,29,27
fivb_vis:3574,2,25,19
fivb_vis:3574,3,25,20
fivb_vis:3575,1,25,12
fivb_vis:3575,2,25,8
fivb_vis:3575,3,25,16
fivb_vis:3576,1,26,24
fivb_vis:3576,2,25,19
fivb_vis:3576,3,25,23
fivb_vis:3577,1,22,25
fivb_vis:3577,2,17,25
fivb_vis:3577,3,18,25
fivb_vis:3578,1,19,25
fivb_vis:3578,2,25,20
fivb_vis:3578,3,25,16
fivb_vis:3578,4,25,23
fivb_vis:3579,1,21,25
fivb_vis:3579,2,19,25
fivb_vis:3579,3,14,25
fivb_vis:3580,1,21,25
fivb_vis:3580,2,29,31
fivb_vis:3580,3,25,18
fivb_vis:3580,4,25,19
fivb_vis:3580,5,10,15
fivb_vis:3581,1,22,25
fivb_vis:3581,2,22,25
fivb_vis:3581,3,25,21
fivb_vis:3581,4,25,13
fivb_vis:3581,5,15,13
fivb_vis:3582,1,25,11
fivb_vis:3582,2,25,10
fivb_vis:3582,3,25,9
fivb_vis:3583,1,14,25
fivb_vis:3583,2,19,25
fivb_vis:3583,3,25,23
fivb_vis:3583,4,25,22
fivb_vis:3583,5,15,12
fivb_vis:3584,1,17,25
fivb_vis:3584,2,21,25
fivb_vis:3584,3,15,25
fivb_vis:3585,1,20,25
fivb_vis:3585,2,19,25
fivb_vis:3585,3,9,25
fivb_vis:3586,1,25,7
fivb_vis:3586,2,25,15
fivb_vis:3586,3,25,10
fivb_vis:3587,1,23,25
fivb_vis:3587,2,15,25
fivb_vis:3587,3,25,22
fivb_vis:3587,4,21,25
fivb_vis:3588,1,25,20
fivb_vis:3588,2,23,25
fivb_vis:3588,3,25,27
fivb_vis:3588,4,25,17
fivb_vis:3588,5,15,12
fivb_vis:3589,1,25,19
fivb_vis:3589,2,25,17
fivb_vis:3589,3,26,28
fivb_vis:3589,4,21,25
fivb_vis:3589,5,15,12
fivb_vis:3590,1,18,25
fivb_vis:3590,2,8,25
fivb_vis:3590,3,13,25
fivb_vis:3591,1,15,25
fivb_vis:3591,2,18,25
fivb_vis:3591,3,23,25
fivb_vis:3592,1,25,6
fivb_vis:3592,2,25,10
fivb_vis:3592,3,25,17
fivb_vis:3593,1,25,18
fivb_vis:3593,2,25,18
fivb_vis:3593,3,25,21
fivb_vis:3594,1,29,27
fivb_vis:3594,2,25,23
fivb_vis:3594,3,25,18
fivb_vis:3595,1,19,25
fivb_vis:3595,2,14,25
fivb_vis:3595,3,18,25
fivb_vis:3596,1,21,25
fivb_vis:3596,2,10,25
fivb_vis:3596,3,17,25
fivb_vis:3597,1,17,25
fivb_vis:3597,2,26,28
fivb_vis:3597,3,23,25
fivb_vis:3606,1,20,25
fivb_vis:3606,2,13,25
fivb_vis:3606,3,18,25
fivb_vis:3607,1,25,21
fivb_vis:3607,2,25,23
fivb_vis:3607,3,25,16
fivb_vis:3608,1,17,25
fivb_vis:3608,2,25,20
fivb_vis:3608,3,25,23
fivb_vis:3608,4,25,15
fivb_vis:3609,1,14,25
fivb_vis:3609,2,23,25
fivb_vis:3609,3,21,25
fivb_vis:3610,1,25,22
fivb_vis:3610,2,22,25
fivb_vis:3610,3,22,25
fivb_vis:3610,4,21,25
fivb_vis:3611,1,19,25
fivb_vis:3611,2,13,25
fivb_vis:3611,3,19,25
fivb_vis:3612,1,25,17
fivb_vis:3612,2,25,17
fivb_vis:3612,3,25,22
fivb_vis:3613,1,25,21
fivb_vis:3613,2,18,25
fivb_vis:3613,3,19,25
fivb_vis:3613,4,28,30
fivb_vis:3614,1,25,22
fivb_vis:3614,2,21,25
fivb_vis:3614,3,11,25
fivb_vis:3614,4,25,15
fivb_vis:3614,5,15,12
fivb_vis:3615,1,22,25
fivb_vis:3615,2,15,25
fivb_vis:3615,3,20,25
fivb_vis:3616,1,25,17
fivb_vis:3616,2,25,18
fivb_vis:3616,3,16,25
fivb_vis:3616,4,25,16
fivb_vis:3617,1,25,18
fivb_vis:3617,2,25,20
fivb_vis:3617,3,25,18
fivb_vis:3618,1,25,17
fivb_vis:3618,2,18,25
fivb_vis:3618,3,21,25
fivb_vis:3618,4,25,21
fivb_vis:3618,5,15,11
fivb_vis:3619,1,18,25
fivb_vis:3619,2,25,20
fivb_vis:3619,3,25,23
fivb_vis:3619,4,25,22
fivb_vis:3620,1,21,25
fivb_vis:3620,2,23,25
fivb_vis:3620,3,22,25
fivb_vis:3621,1,20,25
fivb_vis:3621,2,20,25
fivb_vis:3621,3,18,25
fivb_vis:3622,1,25,16
fivb_vis:3622,2,20,25
fivb_vis:3622,3,18,25
fivb_vis:3622,4,25,21
fivb_vis:3622,5,22,20
fivb_vis:3623,1,18,25
fivb_vis:3623,2,18,25
fivb_vis:3623,3,24,26
fivb_vis:3624,1,17,25
fivb_vis:3624,2,25,16
fivb_vis:3624,3,25,21
fivb_vis:3624,4,25,17
fivb_vis:3625,1,25,23
fivb_vis:3625,2,26,28
fivb_vis:3625,3,25,8
fivb_vis:3625,4,24,26
fivb_vis:3625,5,11,15
fivb_vis:3626,1,25,21
fivb_vis:3626,2,25,22
fivb_vis:3626,3,18,25
fivb_vis:3626,4,22,25
fivb_vis:3626,5,15,12
fivb_vis:3627,1,19,25
fivb_vis:3627,2,20,25
fivb_vis:3627,3,20,25
fivb_vis:3628,1,25,16
fivb_vis:3628,2,25,19
fivb_vis:3628,3,25,22
fivb_vis:3629,1,25,10
fivb_vis:3629,2,25,18
fivb_vis:3629,3,25,14
fivb_vis:3630,1,15,25
fivb_vis:3630,2,25,21
fivb_vis:3630,3,24,26
fivb_vis:3630,4,25,16
fivb_vis:3630,5,15,12
fivb_vis:3631,1,17,25
fivb_vis:3631,2,25,21
fivb_vis:3631,3,25,22
fivb_vis:3631,4,25,17
fivb_vis:3632,1,25,23
fivb_vis:3632,2,21,25
fivb_vis:3632,3,19,25
fivb_vis:3632,4,18,25
fivb_vis:3633,1,25,18
fivb_vis:3633,2,25,17
fivb_vis:3633,3,23,25
fivb_vis:3633,4,25,9
fivb_vis:3634,1,25,23
fivb_vis:3634,2,10,25
fivb_vis:3634,3,18,25
fivb_vis:3634,4,25,19
fivb_vis:3634,5,8,15
fivb_vis:3635,1,39,41
fivb_vis:3635,2,22,25
fivb_vis:3635,3,25,22
fivb_vis:3635,4,21,25
fivb_vis:3636,1,15,25
fivb_vis:3636,2,25,27
fivb_vis:3636,3,14,25
fivb_vis:3637,1,17,25
fivb_vis:3637,2,25,20
fivb_vis:3637,3,25,21
fivb_vis:3637,4,25,19
fivb_vis:3638,1,27,29
fivb_vis:3638,2,25,17
fivb_vis:3638,3,25,23
fivb_vis:3638,4,25,12
fivb_vis:3639,1,16,25
fivb_vis:3639,2,16,25
fivb_vis:3639,3,15,25
fivb_vis:3640,1,22,25
fivb_vis:3640,2,20,25
fivb_vis:3640,3,21,25
fivb_vis:3641,1,25,21
fivb_vis:3641,2,19,25
fivb_vis:3641,3,25,20
fivb_vis:3641,4,25,17
fivb_vis:3642,1,25,18
fivb_vis:3642,2,25,21
fivb_vis:3642,3,25,15
fivb_vis:3643,1,25,15
fivb_vis:3643,2,25,20
fivb_vis:3643,3,25,18
fivb_vis:3644,1,25,23
fivb_vis:3644,2,25,20
fivb_vis:3644,3,26,24
fivb_vis:3645,1,23,25
fivb_vis:3645,2,22,25
fivb_vis:3645,3,19,25
fivb_vis:3646,1,17,25
fivb_vis:3646,2,25,22
fivb_vis:3646,3,25,23
fivb_vis:3646,4,20,25
fivb_vis:3646,5,15,12
fivb_vis:3647,1,20,25
fivb_vis:3647,2,18,25
fivb_vis:3647,3,25,22
fivb_vis:3647,4,20,25
fivb_vis:3648,1,25,21
fivb_vis:3648,2,26,24
fivb_vis:3648,3,25,21
fivb_vis:3649,1,19,25
fivb_vis:3649,2,19,25
fivb_vis:3649,3,17,25
fivb_vis:3650,1,37,39
fivb_vis:3650,2,16,25
fivb_vis:3650,3,15,25
fivb_vis:3651,1,23,25
fivb_vis:3651,2,27,25
fivb_vis:3651,3,18,25
fivb_vis:3651,4,12,25
fivb_vis:3652,1,36,34
fivb_vis:3652,2,20,25
fivb_vis:3652,3,19,25
fivb_vis:3652,4,20,25
fivb_vis:3653,1,27,25
fivb_vis:3653,2,20,25
fivb_vis:3653,3,25,20
fivb_vis:3653,4,25,22
fivb_vis:3654,1,20,25
fivb_vis:3654,2,18,25
fivb_vis:3654,3,16,25
fivb_vis:3655,1,17,25
fivb_vis:3655,2,20,25
fivb_vis:3655,3,25,23
fivb_vis:3655,4,25,21
fivb_vis:3655,5,15,12
fivb_vis:3656,1,23,25
fivb_vis:3656,2,16,25
fivb_vis:3656,3,23,25
fivb_vis:3657,1,25,20
fivb_vis:3657,2,19,25
fivb_vis:3657,3,25,22
fivb_vis:3657,4,28,26
fivb_vis:3658,1,25,21
fivb_vis:3658,2,18,25
fivb_vis:3658,3,26,28
fivb_vis:3658,4,25,20
fivb_vis:3658,5,15,13
fivb_vis:3659,1,29,27
fivb_vis:3659,2,14,25
fivb_vis:3659,3,17,25
fivb_vis:3659,4,25,20
fivb_vis:3659,5,12,15
fivb_vis:3660,1,29,31
fivb_vis:3660,2,21,25
fivb_vis:3660,3,18,25
fivb_vis:3661,1,25,18
fivb_vis:3661,2,25,21
fivb_vis:3661,3,18,25
fivb_vis:3661,4,19,25
fivb_vis:3661,5,12,15
fivb_vis:3662,1,22,25
fivb_vis:3662,2,24,26
fivb_vis:3662,3,22,25
fivb_vis:3663,1,24,26
fivb_vis:3663,2,25,18
fivb_vis:3663,3,25,19
fivb_vis:3663,4,25,12
fivb_vis:3664,1,25,20
fivb_vis:3664,2,25,21
fivb_vis:3664,3,25,17
fivb_vis:3665,1,20,25
fivb_vis:3665,2,25,14
fivb_vis:3665,3,18,25
fivb_vis:3665,4,25,22
fivb_vis:3665,5,11,15
fivb_vis:3666,1,23,25
fivb_vis:3666,2,25,23
fivb_vis:3666,3,22,25
fivb_vis:3666,4,25,17
fivb_vis:3666,5,15,17
fivb_vis:3667,1,13,25
fivb_vis:3667,2,17,25
fivb_vis:3667,3,25,20
fivb_vis:3667,4,18,25
fivb_vis:3668,1,21,25
fivb_vis:3668,2,19,25
fivb_vis:3668,3,22,25
fivb_vis:3669,1,26,24
fivb_vis:3669,2,23,25
fivb_vis:3669,3,25,23
fivb_vis:3669,4,25,20
fivb_vis:3670,1,25,23
fivb_vis:3670,2,31,29
fivb_vis:3670,3,25,18
fivb_vis:3671,1,25,23
fivb_vis:3671,2,25,17
fivb_vis:3671,3,25,19
fivb_vis:3839,1,19,25
fivb_vis:3839,2,15,25
fivb_vis:3839,3,16,25
fivb_vis:3840,1,19,25
fivb_vis:3840,2,18,25
fivb_vis:3840,3,16,25
fivb_vis:3841,1,25,19
fivb_vis:3841,2,25,23
fivb_vis:3841,3,25,20
fivb_vis:3842,1,25,13
fivb_vis:3842,2,25,21
fivb_vis:3842,3,25,18
fivb_vis:3843,1,19,25
fivb_vis:3843,2,17,25
fivb_vis:3843,3,20,25
fivb_vis:3844,1,19,25
fivb_vis:3844,2,21,25
fivb_vis:3844,3,15,25
fivb_vis:3845,1,25,16
fivb_vis:3845,2,25,23
fivb_vis:3845,3,25,23
fivb_vis:3846,1,25,16
fivb_vis:3846,2,25,13
fivb_vis:3846,3,25,14
fivb_vis:3847,1,19,25
fivb_vis:3847,2,20,25
fivb_vis:3847,3,20,25
fivb_vis:3848,1,19,25
fivb_vis:3848,2,18,25
fivb_vis:3848,3,20,25
fivb_vis:3849,1,25,16
fivb_vis:3849,2,21,25
fivb_vis:3849,3,13,25
fivb_vis:3849,4,20,25
fivb_vis:3850,1,25,17
fivb_vis:3850,2,25,18
fivb_vis:3850,3,25,21
fivb_vis:3851,1,17,25
fivb_vis:3851,2,16,25
fivb_vis:3851,3,9,25
fivb_vis:3852,1,16,25
fivb_vis:3852,2,18,25
fivb_vis:3852,3,20,25
fivb_vis:3853,1,25,21
fivb_vis:3853,2,25,23
fivb_vis:3853,3,25,19
fivb_vis:3854,1,18,25
fivb_vis:3854,2,25,22
fivb_vis:3854,3,17,25
fivb_vis:3854,4,13,25
fivb_vis:3855,1,25,19
fivb_vis:3855,2,25,19
fivb_vis:3855,3,25,20
fivb_vis:3856,1,25,18
fivb_vis:3856,2,25,11
fivb_vis:3856,3,14,25
fivb_vis:3856,4,25,22
fivb_vis:3857,1,25,8
fivb_vis:3857,2,25,12
fivb_vis:3857,3,25,18
fivb_vis:3858,1,25,23
fivb_vis:3858,2,18,25
fivb_vis:3858,3,25,16
fivb_vis:3858,4,23,25
fivb_vis:3858,5,17,15
fivb_vis:3859,1,16,25
fivb_vis:3859,2,18,25
fivb_vis:3859,3,25,22
fivb_vis:3859,4,21,25
fivb_vis:3860,1,25,27
fivb_vis:3860,2,17,25
fivb_vis:3860,3,21,25
fivb_vis:3861,1,18,25
fivb_vis:3861,2,22,25
fivb_vis:3861,3,20,25
fivb_vis:3862,1,22,25
fivb_vis:3862,2,20,25
fivb_vis:3862,3,20,25
fivb_vis:3863,1,23,25
